"1520682420.0","9385.7"
"1520682480.0","9384.58"
"1520682540.0","9381.66"
"1520682600.0","9385.31"
"1520682660.0","9387.16"
"1520682720.0","9385.69"
"1520682780.0","9383.01"
"1520682840.0","9382.44"
"1520682900.0","9375.27"
"1520682960.0","9370.5"
"1520683020.0","9338.54"
"1520683080.0","9288.33"
"1520683140.0","9289.34"
"1520683200.0","9282.67"
"1520683260.0","9262.16"
"1520683320.0","9257.34"
"1520683380.0","9258.82"
"1520683440.0","9244.22"
"1520683500.0","9218.5"
"1520683560.0","9191.75"
"1520683620.0","9203.57"
"1520683680.0","9178.09"
"1520683740.0","9176.94"
"1520683800.0","9186.99"
"1520683860.0","9202.43"
"1520683920.0","9219.53"
"1520683980.0","9206.73"
"1520684040.0","9205.69"
"1520684100.0","9219.72"
"1520684160.0","9217.77"
"1520684220.0","9214.04"
"1520684280.0","9202.4"
"1520684340.0","9204.4"
"1520684400.0","9189.9"
"1520684460.0","9193.48"
"1520684520.0","9201.07"
"1520684580.0","9192.05"
"1520684640.0","9190.53"
"1520684700.0","9191.01"
"1520684760.0","9194.56"
"1520684820.0","9194.97"
"1520684880.0","9192.44"
"1520684940.0","9192.44"
"1520685000.0","9157.37"
"1520685060.0","9122.07"
"1520685120.0","9077.2"
"1520685180.0","9105.25"
"1520685240.0","9108.15"
"1520685300.0","9110.74"
"1520685360.0","9118.93"
"1520685420.0","9126.64"
"1520685480.0","9110.46"
"1520685540.0","9099.06"
"1520685600.0","9072.22"
"1520685660.0","9063.78"
"1520685720.0","9057.66"
"1520685780.0","9075.65"
"1520685840.0","9084.32"
"1520685900.0","9094.8"
"1520685960.0","9111.76"
"1520686020.0","9104"
"1520686080.0","9105.79"
"1520686140.0","9094.89"
"1520686200.0","9086.24"
"1520686260.0","9070.39"
"1520686320.0","9054.88"
"1520686380.0","9042.63"
"1520686440.0","9003.84"
"1520686500.0","9000.57"
"1520686560.0","9017.64"
"1520686620.0","9022.6"
"1520686680.0","9012.23"
"1520686740.0","9049.45"
"1520686800.0","9071.8"
"1520686860.0","9055.96"
"1520686920.0","9073.9"
"1520686980.0","9067.62"
"1520687040.0","9065.88"
"1520687100.0","9050.68"
"1520687160.0","9047.5"
"1520687220.0","9055.56"
"1520687280.0","9065.17"
"1520687340.0","9076.01"
"1520687400.0","9099.6"
"1520687460.0","9104.67"
"1520687520.0","9113.21"
"1520687580.0","9116.29"
"1520687640.0","9110.14"
"1520687700.0","9105.26"
"1520687760.0","9112.91"
"1520687820.0","9091.83"
"1520687880.0","9084.95"
"1520687940.0","9086.37"
"1520688000.0","9082.61"
"1520688060.0","9059.23"
"1520688120.0","9077.81"
"1520688180.0","9077.57"
"1520688240.0","9090.42"
"1520688300.0","9096.58"
"1520688360.0","9095.85"
"1520688420.0","9099.95"
"1520688480.0","9119.44"
"1520688540.0","9115.59"
"1520688600.0","9104.83"
"1520688660.0","9106.38"
"1520688720.0","9107.01"
"1520688780.0","9076.28"
"1520688840.0","9043.25"
"1520688900.0","9029.26"
"1520688960.0","9045.52"
"1520689020.0","9061.04"
"1520689080.0","9065.41"
"1520689140.0","9058.83"
"1520689200.0","9057.38"
"1520689260.0","9042.37"
"1520689320.0","9037.6"
"1520689380.0","9032.01"
"1520689440.0","9040.1"
"1520689500.0","9047.39"
"1520689560.0","9045.31"
"1520689620.0","9039.67"
"1520689680.0","9052.44"
"1520689740.0","9052.55"
"1520689800.0","9060.14"
"1520689860.0","9058.67"
"1520689920.0","9065.32"
"1520689980.0","9078.06"
"1520690040.0","9071.84"
"1520690100.0","9064.09"
"1520690160.0","9053.17"
"1520690220.0","9049.27"
"1520690280.0","9051.8"
"1520690340.0","9051.5"
"1520690400.0","9042.68"
"1520690460.0","9048.84"
"1520690520.0","9061.54"
"1520690580.0","9062.86"
"1520690640.0","9063.62"
"1520690700.0","9078.21"
"1520690760.0","9090.58"
"1520690820.0","9110.31"
"1520690880.0","9102.32"
"1520690940.0","9109.81"
"1520691000.0","9114.97"
"1520691060.0","9118.57"
"1520691120.0","9111.38"
"1520691180.0","9098.63"
"1520691240.0","9097.19"
"1520691300.0","9103.84"
"1520691360.0","9102.69"
"1520691420.0","9096.32"
"1520691480.0","9098.9"
"1520691540.0","9099.98"
"1520691600.0","9102.23"
"1520691660.0","9100.77"
"1520691720.0","9096.82"
"1520691780.0","9094.64"
"1520691840.0","9101"
"1520691900.0","9106.8"
"1520691960.0","9112.14"
"1520692020.0","9121.76"
"1520692080.0","9139.07"
"1520692140.0","9135.47"
"1520692200.0","9126.22"
"1520692260.0","9108.31"
"1520692320.0","9105.88"
"1520692380.0","9108.65"
"1520692440.0","9111.05"
"1520692500.0","9101.65"
"1520692560.0","9113.58"
"1520692620.0","9113.9"
"1520692680.0","9105.29"
"1520692740.0","9100.7"
"1520692800.0","9093.06"
"1520692860.0","9073.8"
"1520692920.0","9077.57"
"1520692980.0","9079.49"
"1520693040.0","9077.24"
"1520693100.0","9071.55"
"1520693160.0","9063.17"
"1520693220.0","9080.03"
"1520693280.0","9086.76"
"1520693340.0","9084.77"
"1520693400.0","9079.87"
"1520693460.0","9077.98"
"1520693520.0","9078.05"
"1520693580.0","9082.94"
"1520693640.0","9087.2"
"1520693700.0","9074.34"
"1520693760.0","9078.05"
"1520693820.0","9075.38"
"1520693880.0","9071.48"
"1520693940.0","9045.23"
"1520694000.0","8981.6"
"1520694060.0","8924.35"
"1520694120.0","8898.19"
"1520694180.0","8896.31"
"1520694240.0","8901.83"
"1520694300.0","8872.9"
"1520694360.0","8880.01"
"1520694420.0","8886.5"
"1520694480.0","8876.26"
"1520694540.0","8848.73"
"1520694600.0","8844.86"
"1520694660.0","8865.42"
"1520694720.0","8860.21"
"1520694780.0","8868.81"
"1520694840.0","8874.07"
"1520694900.0","8888.83"
"1520694960.0","8888.94"
"1520695020.0","8877.79"
"1520695080.0","8877.24"
"1520695140.0","8887.28"
"1520695200.0","8889.83"
"1520695260.0","8888.65"
"1520695320.0","8883.53"
"1520695380.0","8874.19"
"1520695440.0","8857.5"
"1520695500.0","8859.87"
"1520695560.0","8868.49"
"1520695620.0","8870.17"
"1520695680.0","8875.54"
"1520695740.0","8870.4"
"1520695800.0","8864.72"
"1520695860.0","8866.7"
"1520695920.0","8846.3"
"1520695980.0","8802.05"
"1520696040.0","8786.9"
"1520696100.0","8812.8"
"1520696160.0","8791.96"
"1520696220.0","8798.78"
"1520696280.0","8797.78"
"1520696340.0","8810.7"
"1520696400.0","8815.65"
"1520696460.0","8803.46"
"1520696520.0","8807.82"
"1520696580.0","8820.03"
"1520696640.0","8841.45"
"1520696700.0","8836.65"
"1520696760.0","8832.17"
"1520696820.0","8836.72"
"1520696880.0","8853.66"
"1520696940.0","8856.67"
"1520697000.0","8849.94"
"1520697060.0","8829.82"
"1520697120.0","8829.49"
"1520697180.0","8831.53"
"1520697240.0","8828"
"1520697300.0","8830.58"
"1520697360.0","8848.57"
"1520697420.0","8855.4"
"1520697480.0","8857.4"
"1520697540.0","8857.16"
"1520697600.0","8864.3"
"1520697660.0","8858.15"
"1520697720.0","8854.82"
"1520697780.0","8851.22"
"1520697840.0","8857.29"
"1520697900.0","8850.34"
"1520697960.0","8843.56"
"1520698020.0","8840.59"
"1520698080.0","8834.82"
"1520698140.0","8837.84"
"1520698200.0","8840.59"
"1520698260.0","8835.29"
"1520698320.0","8839.35"
"1520698380.0","8836.09"
"1520698440.0","8822.25"
"1520698500.0","8812.13"
"1520698560.0","8798.14"
"1520698620.0","8791.24"
"1520698680.0","8794.79"
"1520698740.0","8792.5"
"1520698800.0","8791.59"
"1520698860.0","8798.57"
"1520698920.0","8813.95"
"1520698980.0","8806.06"
"1520699040.0","8805.35"
"1520699100.0","8814.08"
"1520699160.0","8812.13"
"1520699220.0","8820.76"
"1520699280.0","8830.15"
"1520699340.0","8837.68"
"1520699400.0","8826"
"1520699460.0","8817.12"
"1520699520.0","8829.58"
"1520699580.0","8831.56"
"1520699640.0","8827.79"
"1520699700.0","8804.35"
"1520699760.0","8796.48"
"1520699820.0","8772.6"
"1520699880.0","8737.44"
"1520699940.0","8720.05"
"1520700000.0","8730.24"
"1520700060.0","8732.06"
"1520700120.0","8743.46"
"1520700180.0","8756.8"
"1520700240.0","8754.72"
"1520700300.0","8748.88"
"1520700360.0","8745.71"
"1520700420.0","8749.42"
"1520700480.0","8756.32"
"1520700540.0","8755.32"
"1520700600.0","8746.41"
"1520700660.0","8735.12"
"1520700720.0","8738.51"
"1520700780.0","8755.01"
"1520700840.0","8755.74"
"1520700900.0","8765.05"
"1520700960.0","8772.39"
"1520701020.0","8794.94"
"1520701080.0","8799.02"
"1520701140.0","8792.23"
"1520701200.0","8796.98"
"1520701260.0","8815.31"
"1520701320.0","8832.74"
"1520701380.0","8847.08"
"1520701440.0","8850.4"
"1520701500.0","8850.43"
"1520701560.0","8842.72"
"1520701620.0","8842.75"
"1520701680.0","8847.63"
"1520701740.0","8868.6"
"1520701800.0","8864.77"
"1520701860.0","8866.71"
"1520701920.0","8852.54"
"1520701980.0","8849.76"
"1520702040.0","8848.03"
"1520702100.0","8853.91"
"1520702160.0","8840.27"
"1520702220.0","8826.76"
"1520702280.0","8819.42"
"1520702340.0","8820.41"
"1520702400.0","8826.25"
"1520702460.0","8825.43"
"1520702520.0","8826.9"
"1520702580.0","8826.84"
"1520702640.0","8828.73"
"1520702700.0","8832.11"
"1520702760.0","8825.41"
"1520702820.0","8831.39"
"1520702880.0","8836.01"
"1520702940.0","8844.35"
"1520703000.0","8848.04"
"1520703060.0","8839.66"
"1520703120.0","8831.67"
"1520703180.0","8835.83"
"1520703240.0","8834.72"
"1520703300.0","8820.94"
"1520703360.0","8819.48"
"1520703420.0","8789.05"
"1520703480.0","8790.84"
"1520703540.0","8790.7"
"1520703600.0","8788.33"
"1520703660.0","8806.11"
"1520703720.0","8794.89"
"1520703780.0","8787.32"
"1520703840.0","8795.25"
"1520703900.0","8795.96"
"1520703960.0","8796.56"
"1520704020.0","8795.67"
"1520704080.0","8806.7"
"1520704140.0","8808"
"1520704200.0","8808.51"
"1520704260.0","8814.2"
"1520704320.0","8812.07"
"1520704380.0","8806"
"1520704440.0","8807.25"
"1520704500.0","8805.4"
"1520704560.0","8805.18"
"1520704620.0","8799.54"
"1520704680.0","8793.43"
"1520704740.0","8786.38"
"1520704800.0","8776.07"
"1520704860.0","8752.24"
"1520704920.0","8753.32"
"1520704980.0","8746.89"
"1520705040.0","8743.59"
"1520705100.0","8752.42"
"1520705160.0","8759.82"
"1520705220.0","8763.64"
"1520705280.0","8771.92"
"1520705340.0","8769.24"
"1520705400.0","8770.57"
"1520705460.0","8778.13"
"1520705520.0","8779.69"
"1520705580.0","8779.04"
"1520705640.0","8779.06"
"1520705700.0","8792.15"
"1520705760.0","8817.01"
"1520705820.0","8825.27"
"1520705880.0","8827.22"
"1520705940.0","8829.93"
"1520706000.0","8825.53"
"1520706060.0","8829.6"
"1520706120.0","8806.74"
"1520706180.0","8798.25"
"1520706240.0","8793.92"
"1520706300.0","8791.69"
"1520706360.0","8784.64"
"1520706420.0","8772.16"
"1520706480.0","8772.38"
"1520706540.0","8776.02"
"1520706600.0","8787.16"
"1520706660.0","8780.07"
"1520706720.0","8782.68"
"1520706780.0","8770.72"
"1520706840.0","8726.09"
"1520706900.0","8676.84"
"1520706960.0","8692.68"
"1520707020.0","8684.48"
"1520707080.0","8679.55"
"1520707140.0","8678.48"
"1520707200.0","8660.74"
"1520707260.0","8653.14"
"1520707320.0","8670.47"
"1520707380.0","8674.3"
"1520707440.0","8662.41"
"1520707500.0","8650.83"
"1520707560.0","8653.27"
"1520707620.0","8657.44"
"1520707680.0","8662.75"
"1520707740.0","8649.43"
"1520707800.0","8639.46"
"1520707860.0","8597.42"
"1520707920.0","8599.27"
"1520707980.0","8572.09"
"1520708040.0","8560.01"
"1520708100.0","8544.92"
"1520708160.0","8532.94"
"1520708220.0","8562.46"
"1520708280.0","8559.17"
"1520708340.0","8550.74"
"1520708400.0","8549.97"
"1520708460.0","8546.98"
"1520708520.0","8564.26"
"1520708580.0","8573.76"
"1520708640.0","8594.95"
"1520708700.0","8598.5"
"1520708760.0","8595.52"
"1520708820.0","8596.09"
"1520708880.0","8580.01"
"1520708940.0","8565.4"
"1520709000.0","8556.32"
"1520709060.0","8561.7"
"1520709120.0","8573.2"
"1520709180.0","8571.56"
"1520709240.0","8575.72"
"1520709300.0","8574.37"
"1520709360.0","8573.31"
"1520709420.0","8576.05"
"1520709480.0","8576.76"
"1520709540.0","8566.46"
"1520709600.0","8547.88"
"1520709660.0","8553.31"
"1520709720.0","8551.48"
"1520709780.0","8538.42"
"1520709840.0","8501.8"
"1520709900.0","8484.54"
"1520709960.0","8490.59"
"1520710020.0","8499.02"
"1520710080.0","8489.55"
"1520710140.0","8474.54"
"1520710200.0","8501.05"
"1520710260.0","8550.69"
"1520710320.0","8544.78"
"1520710380.0","8549.68"
"1520710440.0","8561.82"
"1520710500.0","8582.09"
"1520710560.0","8606.53"
"1520710620.0","8618.51"
"1520710680.0","8616.3"
"1520710740.0","8604.8"
"1520710800.0","8604.11"
"1520710860.0","8601.26"
"1520710920.0","8598.3"
"1520710980.0","8615.74"
"1520711040.0","8637.31"
"1520711100.0","8656.81"
"1520711160.0","8628.17"
"1520711220.0","8618.8"
"1520711280.0","8627.26"
"1520711340.0","8624.95"
"1520711400.0","8624.1"
"1520711460.0","8624.4"
"1520711520.0","8614.01"
"1520711580.0","8601.69"
"1520711640.0","8589.82"
"1520711700.0","8603.08"
"1520711760.0","8617.36"
"1520711820.0","8620.21"
"1520711880.0","8611.43"
"1520711940.0","8610.02"
"1520712000.0","8614.71"
"1520712060.0","8618.49"
"1520712120.0","8622.5"
"1520712180.0","8638.38"
"1520712240.0","8637.07"
"1520712300.0","8641.02"
"1520712360.0","8638.56"
"1520712420.0","8637.01"
"1520712480.0","8639.68"
"1520712540.0","8637.61"
"1520712600.0","8649.04"
"1520712660.0","8646.63"
"1520712720.0","8638.06"
"1520712780.0","8639.7"
"1520712840.0","8635.68"
"1520712900.0","8643.49"
"1520712960.0","8646.81"
"1520713020.0","8640.45"
"1520713080.0","8619.06"
"1520713140.0","8610.28"
"1520713200.0","8595.07"
"1520713260.0","8586.44"
"1520713320.0","8569.79"
"1520713380.0","8572.14"
"1520713440.0","8571.47"
"1520713500.0","8590.27"
"1520713560.0","8599.73"
"1520713620.0","8594.05"
"1520713680.0","8595.39"
"1520713740.0","8597.54"
"1520713800.0","8602.24"
"1520713860.0","8600.4"
"1520713920.0","8603.27"
"1520713980.0","8602.6"
"1520714040.0","8603.82"
"1520714100.0","8608.23"
"1520714160.0","8605.85"
"1520714220.0","8599.43"
"1520714280.0","8599.42"
"1520714340.0","8598.91"
"1520714400.0","8577.84"
"1520714460.0","8561.89"
"1520714520.0","8560.42"
"1520714580.0","8559.57"
"1520714640.0","8553.84"
"1520714700.0","8558"
"1520714760.0","8566.94"
"1520714820.0","8574.06"
"1520714880.0","8589.24"
"1520714940.0","8589.99"
"1520715000.0","8592.43"
"1520715060.0","8591.91"
"1520715120.0","8588.1"
"1520715180.0","8590.57"
"1520715240.0","8585.39"
"1520715300.0","8592.72"
"1520715360.0","8614.9"
"1520715420.0","8656.66"
"1520715480.0","8666.72"
"1520715540.0","8665.47"
"1520715600.0","8675.68"
"1520715660.0","8698.01"
"1520715720.0","8709.13"
"1520715780.0","8709.31"
"1520715840.0","8717.15"
"1520715900.0","8718.87"
"1520715960.0","8717.91"
"1520716020.0","8704.41"
"1520716080.0","8683.88"
"1520716140.0","8681.86"
"1520716200.0","8686.03"
"1520716260.0","8684.32"
"1520716320.0","8680.87"
"1520716380.0","8680"
"1520716440.0","8678.28"
"1520716500.0","8677.45"
"1520716560.0","8672.34"
"1520716620.0","8675.59"
"1520716680.0","8676.83"
"1520716740.0","8684.26"
"1520716800.0","8693.9"
"1520716860.0","8698.41"
"1520716920.0","8695.71"
"1520716980.0","8700.61"
"1520717040.0","8706.73"
"1520717100.0","8716.56"
"1520717160.0","8736.41"
"1520717220.0","8725.3"
"1520717280.0","8731.96"
"1520717340.0","8726.53"
"1520717400.0","8724.22"
"1520717460.0","8709.45"
"1520717520.0","8698.07"
"1520717580.0","8708.27"
"1520717640.0","8703.53"
"1520717700.0","8700.22"
"1520717760.0","8703.99"
"1520717820.0","8698.19"
"1520717880.0","8691.06"
"1520717940.0","8691.67"
"1520718000.0","8710.16"
"1520718060.0","8719.33"
"1520718120.0","8712.52"
"1520718180.0","8715.09"
"1520718240.0","8703.81"
"1520718300.0","8707.16"
"1520718360.0","8711.07"
"1520718420.0","8710.56"
"1520718480.0","8702.51"
"1520718540.0","8701.88"
"1520718600.0","8703.52"
"1520718660.0","8703.22"
"1520718720.0","8694.59"
"1520718780.0","8667.31"
"1520718840.0","8661.9"
"1520718900.0","8640.61"
"1520718960.0","8629.47"
"1520719020.0","8619.1"
"1520719080.0","8605.33"
"1520719140.0","8585.1"
"1520719200.0","8593.65"
"1520719260.0","8601.12"
"1520719320.0","8606.71"
"1520719380.0","8615.9"
"1520719440.0","8613.24"
"1520719500.0","8606.42"
"1520719560.0","8587.85"
"1520719620.0","8566.4"
"1520719680.0","8537.81"
"1520719740.0","8530.21"
"1520719800.0","8534.09"
"1520719860.0","8546.7"
"1520719920.0","8560.67"
"1520719980.0","8577.01"
"1520720040.0","8568.28"
"1520720100.0","8569.26"
"1520720160.0","8579.67"
"1520720220.0","8602.77"
"1520720280.0","8611.01"
"1520720340.0","8617.39"
"1520720400.0","8599.55"
"1520720460.0","8600.12"
"1520720520.0","8606.78"
"1520720580.0","8607.54"
"1520720640.0","8604.53"
"1520720700.0","8605.66"
"1520720760.0","8607.52"
"1520720820.0","8612.21"
"1520720880.0","8629.61"
"1520720940.0","8634.72"
"1520721000.0","8626.89"
